recommendationid,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_at_review,author_last_played,language,review,timestamp_created,timestamp_updated,voted_up,comment_count,steam_purchase,hidden_in_steam_china,review_id
149138878,76561198121684967,0,1,4862,4624,1698827357,english,gercek hayattan sikildim,1698597001,1698597001,True,0,True,True,149138878
149138856,76561198260788330,77,5,1447,1441,1698769451,english,pretty good.,1698596981,1698596981,True,0,True,True,149138856
149138609,76561198148255981,0,1,8734,8392,1698719310,english,"Immersive. Night City is fascinating and brought to life very well. The main story is OK, but some of the side quests will really mess with your brain in a good way. This game does what any good cyber punk media should in terms of making you think about the direction of our society and the potential unintended consequences of capitalism and technological advances run amok without regard to ethical implications.",1698596739,1698596739,True,0,True,True,149138609
149137981,76561198005607449,126,44,6844,6719,1698884425,english,"An incredibly unique RPG like no other.

Some people might compare this to GTA but this is a full RPG with levels, perks and story choices. CDPR nailed the futuristic sci-fi noir feeling when roaming through the streets full of neon signs reflecting off wet surfaces in the rain, I've waited so long for a game like this. Although the main story revolves around being a thief there are a lot of Bladerunner like detective stories on the side you can immerse yourself in making this a true role playing game.

The city is incredibly detailed with lots of well crafted areas hidden within it. I found myself walking and enjoying the sights more than driving when I only needed to travel short distances. There's also a huge area outside the city looking more like a wasteland from Mad Max with matching cloths and vehicles if you want to live out that fantasy instead.

There is a lot of content here, like any open world RPG. There are lots of unique and interesting side quests that are gradually added over time so it doesn't feel overwhelming. I found the gameplay to be extremely fun, going far beyond most typical games giving you choices like smart/tech weapons, katanas, rocket arms, wire and blade options built into your hands and my favorite of all, you can use swords on bikes!

It took me a long time to get to this review because I wasn't happy with the state of the game at launch but now it's really amazing, I highly recommend it. My one and only negative is that I had to wait this long for all the updates that should of been there at launch.",1698596157,1698665228,True,0,True,True,149137981
149136665,76561198012332771,0,1,3431,3125,1698620697,english,One of my top 5 games,1698594964,1698594964,True,0,True,True,149136665
149135952,76561198041556086,65,29,8175,8175,1698590105,english,It's good,1698594339,1698594339,True,0,True,True,149135952
149135875,76561198196411125,0,3,236,142,1698604120,english,good,1698594268,1698594268,True,0,True,True,149135875
149135364,76561197973663176,0,114,3462,3462,1696027182,english,I'll give this game a 8 cringy Keanus out of 10 cringy Keanus. Bonus points for Panam's assets.,1698593822,1698593822,True,1,True,True,149135364
149134966,76561198056135750,0,9,2566,2566,1698592793,english,Played the game for over 100 hours on Stadia. Thanks CD Projekt for letting me export my savegames from Stadia and enjoy another 42 hours with the game on the Phantom Liberty DLC (and in prep while creating a new character after the 2.0 update). Amazingly rich and stunning looking cyberpunk world with great story telling and fun gameplay. Awesome experience! Highly recommended!,1698593463,1698593463,True,0,True,True,149134966
149134151,76561199082645436,0,8,4438,3498,1698863414,english,johnny smegsy,1698592733,1698592851,True,0,True,True,149134151
149134090,76561199471477332,0,1,5714,5011,1698886512,english,"It is definitely a good game with the launch of Phantom Liberty the game has been cleaned up, I encountered little to no bugs during my playthrough. all of the characters are great, especially Jonny Silverhand. the story is really good and there are a bunch of different endings you can get. something I really enjoyed is that the setting of Night City is almost like its own character the world-building in this game is just on another level. there are so many different factions and gangs that makes the world feel so populated, which makes the game so immersive. All in all this game is so fun the story is great and from what I've heard phantom liberty is great too. I love Jonny Silverhand, He is probably one of my favorite characters in fiction. but yeah 9/10",1698592686,1698592686,True,0,True,True,149134090
149133960,76561197992643213,0,1,3295,925,1698907089,english,NICE GAME,1698592562,1698592562,True,0,True,True,149133960
149133829,76561199176847713,0,2,4516,4186,1698868576,english,"nice story, nice world building, nice gameplay, nice game",1698592441,1698592441,True,0,True,True,149133829
149133447,76561198025931818,793,35,11373,10943,1698844253,english,"they did it. turned a stale ass buggy RPG into one of the best open world sci-fi rpg's out there.
Base game is great and expânsive, expansion is a must have especially with all the extra choices it weaves into the main story.
i've played it on release, yeah i even pre ordered it.
It was fine - but right now? get it on sale. top tier game",1698592107,1698592160,True,0,True,True,149133447
149132699,76561199024634818,58,29,8788,8788,1698571181,english,haha head go poof,1698591469,1698591469,True,0,True,True,149132699
149132303,76561199539808046,0,1,1269,1147,1698794010,english,i love gettingndepression,1698591124,1698591124,True,0,True,True,149132303
149131579,76561198325769016,120,35,14143,13887,1698945793,english,"Been playin' since day dot. Loved the game from the get go but I'm so happy to see how it has improved and grown, including the community.

Great game, fuck the haters.",1698590541,1698590541,True,0,True,True,149131579
149131339,76561198042593509,0,2,1508,1221,1698608365,english,"Haven't played much yet, but love the graphics and open world so far.
",1698590342,1698590342,True,0,True,True,149131339
149130800,76561198309349642,0,3,17303,16693,1698848979,english,Extremely immersive. 10/10 would recommend. Beautiful story and world.,1698589882,1698589882,True,0,True,True,149130800
149130775,76561198025450184,0,12,3933,3933,1698589082,english,It's a good history.,1698589860,1698589860,True,0,True,True,149130775
149128457,76561198143137051,52,9,2260,2231,1698589664,english,What started out as a buggy mess when the game first launched (So buggy that the patches weren't even taking effect I had to re download the game after 2.0 to get the patches to take effect) has turned into one of the greatest RPGs in recent years. With update 2.0 the game is finally complete and playable and in the state we all wish it was in at launch.,1698587808,1698587808,True,0,True,True,149128457
149127687,76561199032562349,0,1,11921,11598,1698937378,english,Fun game. I wanna have 3some with panam and judy ;),1698587122,1698587122,True,0,True,True,149127687
149127417,76561199022548609,0,5,2942,2646,1698604670,english,"Great Game, I remember when it came out and it was super buggy, those have all been patched. I have yet to see any other glitches and the game play is fucking awesome, I love the story and all the characters in it.",1698586894,1698586894,True,0,True,True,149127417
149127362,76561198041074468,131,4,3664,3664,1698367269,english,"With 2.0, it's become the best version of itself. Gorgeous, lively world with compelling characters, excellent combat, and flexible stat progression. Might want to wait until the DLC hype dies down and 50% off sales return.",1698586850,1698586850,True,0,True,True,149127362
